"sample","species","count","location","bait","depth","macroalgae","scytothalia","canopy","ecklonia","mean_relief","sd_relief"
"017","Terapontidae Pelsartia humeralis",0,"middle","octopus",14,0,0,100,100,3.5,0.688247201611685
"017","Tetraodontidae Omegophora armilla",0,"middle","octopus",14,0,0,100,100,3.5,0.688247201611685
"017","Tetraodontidae Omegophora cyanopunctata",0,"middle","octopus",14,0,0,100,100,3.5,0.688247201611685
"017","Tetraodontidae Omegophora spp",0,"middle","octopus",14,0,0,100,100,3.5,0.688247201611685
"017","Tetraodontidae Polyspina piosae",0,"middle","octopus",14,0,0,100,100,3.5,0.688247201611685
"017","Triakidae Furgaleus macki",0,"middle","octopus",14,0,0,100,100,3.5,0.688247201611685
"017","Trygonorrhinidae Trygonorrhina dumerilii",0,"middle","octopus",14,0,0,100,100,3.5,0.688247201611685
"017","Unknown Unknown Unknown",0,"middle","octopus",14,0,0,100,100,3.5,0.688247201611685
"018","Aplodactylidae Aplodactylus westralis",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Aracanidae Caprichthys gymnura",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Arripidae Arripis georgianus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Aulopidae Latropiscis purpurissatus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Berycidae Centroberyx gerrardi",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Berycidae Centroberyx lineatus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Carangidae Pseudocaranx dinjerra",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Carangidae Pseudocaranx spp",24,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Carangidae Seriola dumerili",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Carangidae Seriola hippos",2,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Carangidae Seriola lalandi",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Carcharhinidae Carcharhinus altimus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Chaetodontidae Chelmonops curiosus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Cheilodactylidae Cheilodactylus nigripes",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Cheilodactylidae Dactylophora nigricans",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Cheilodactylidae Nemadactylus valenciennesi",2,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Dasyatidae Bathytoshia brevicaudata",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Delphinidae Delphinus delphis",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Dinolestidae Dinolestes lewini",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Diodontidae Diodon nicthemerus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Enoplosidae Enoplosus armatus",2,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Gerreidae Parequula melbournensis",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Girellidae Girella tephraeops",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Girellidae Girella zebra",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Heterodontidae Heterodontus portusjacksoni",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Kyphosidae Kyphosus spp",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Kyphosidae Kyphosus sydneyanus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Achoerodus gouldii",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Austrolabrus maculatus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Bodianus frenchii",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Coris auricularis",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Dotalabrus alleni",5,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Heteroscarus acroptilus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Notolabrus parilus",5,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Olisthops cyanomelas",3,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Ophthalmolepis lineolatus",17,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Pictilabrus laticlavius",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Pictilabrus spp",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Pictilabrus viridis",2,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Pseudolabrus biserialis",3,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Siphonognathus caninis",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Labridae Siphonognathus spp",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Loliginidae Sepioteuthis australis",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Microcanthidae Neatypus obliquus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Microcanthidae Tilodon sexfasciatus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Acanthaluteres brownii",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Acanthaluteres sp1",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Acanthaluteres spilomelanurus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Acanthaluteres vittiger",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Eubalichthys cyanoura",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Eubalichthys mosaicus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Meuschenia flavolineata",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Meuschenia galii",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Meuschenia hippocrepis",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Meuschenia scabra",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Meuschenia spp",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Meuschenia venusta",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Monacanthidae Scobinichthys granulatus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Mullidae Upeneichthys vlamingii",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Muraenidae Gymnothorax prasinus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Myliobatidae Myliobatis tenuicaudatus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Parascylliidae Parascyllium variolatum",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pempherididae Parapriacanthus elongatus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pempherididae Pempheris klunzingeri",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pempherididae Pempheris multiradiata",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pempherididae Pempheris ornata",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pempherididae Pempheris spp",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pentacerotidae Pentaceropsis recurvirostris",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Plesiopidae Paraplesiops meleagris",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Plesiopidae Trachinops noarlungae",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pomacentridae Chromis klunzingeri",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pomacentridae Parma bicolor",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pomacentridae Parma mccullochi",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pomacentridae Parma occidentalis",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Pomacentridae Parma victoriae",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Scorpaenidae Scorpaena sumptuosa",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Scorpididae Scorpis aequipinnis",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Scorpididae Scorpis georgiana",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Serranidae Acanthistius serratus",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Serranidae Caesioperca rasor",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Serranidae Epinephelides armatus",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Serranidae Hypoplectrodes nigroruber",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Serranidae Othos dentex",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Sphyraenidae Sphyraena novaehollandiae",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Sphyraenidae Sphyraena spp",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Terapontidae Pelsartia humeralis",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Tetraodontidae Omegophora armilla",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Tetraodontidae Omegophora cyanopunctata",1,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Tetraodontidae Omegophora spp",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Tetraodontidae Polyspina piosae",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Triakidae Furgaleus macki",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Trygonorrhinidae Trygonorrhina dumerilii",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"018","Unknown Unknown Unknown",0,"middle","pilchard",14,12.5,81.25,87.5,6.25,3.14285714285714,0.534522483824849
"019","Aplodactylidae Aplodactylus westralis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Aracanidae Caprichthys gymnura",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Arripidae Arripis georgianus",2,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Aulopidae Latropiscis purpurissatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Berycidae Centroberyx gerrardi",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Berycidae Centroberyx lineatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Carangidae Pseudocaranx dinjerra",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Carangidae Pseudocaranx spp",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Carangidae Seriola dumerili",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Carangidae Seriola hippos",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Carangidae Seriola lalandi",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Carcharhinidae Carcharhinus altimus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Chaetodontidae Chelmonops curiosus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Cheilodactylidae Cheilodactylus nigripes",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Cheilodactylidae Dactylophora nigricans",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Cheilodactylidae Nemadactylus valenciennesi",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Dasyatidae Bathytoshia brevicaudata",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Delphinidae Delphinus delphis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Dinolestidae Dinolestes lewini",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Diodontidae Diodon nicthemerus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Enoplosidae Enoplosus armatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Gerreidae Parequula melbournensis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Girellidae Girella tephraeops",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Girellidae Girella zebra",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Heterodontidae Heterodontus portusjacksoni",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Kyphosidae Kyphosus spp",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Kyphosidae Kyphosus sydneyanus",1,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Achoerodus gouldii",1,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Austrolabrus maculatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Bodianus frenchii",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Coris auricularis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Dotalabrus alleni",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Heteroscarus acroptilus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Notolabrus parilus",1,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Olisthops cyanomelas",1,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Ophthalmolepis lineolatus",3,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Pictilabrus laticlavius",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Pictilabrus spp",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Pictilabrus viridis",2,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Pseudolabrus biserialis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Siphonognathus caninis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Labridae Siphonognathus spp",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Loliginidae Sepioteuthis australis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Microcanthidae Neatypus obliquus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Microcanthidae Tilodon sexfasciatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Acanthaluteres brownii",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Acanthaluteres sp1",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Acanthaluteres spilomelanurus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Acanthaluteres vittiger",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Eubalichthys cyanoura",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Eubalichthys mosaicus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Meuschenia flavolineata",2,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Meuschenia galii",1,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Meuschenia hippocrepis",4,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Meuschenia scabra",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Meuschenia spp",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Meuschenia venusta",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Monacanthidae Scobinichthys granulatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Mullidae Upeneichthys vlamingii",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Muraenidae Gymnothorax prasinus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Myliobatidae Myliobatis tenuicaudatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Parascylliidae Parascyllium variolatum",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pempherididae Parapriacanthus elongatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pempherididae Pempheris klunzingeri",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pempherididae Pempheris multiradiata",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pempherididae Pempheris ornata",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pempherididae Pempheris spp",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pentacerotidae Pentaceropsis recurvirostris",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Plesiopidae Paraplesiops meleagris",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Plesiopidae Trachinops noarlungae",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pomacentridae Chromis klunzingeri",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pomacentridae Parma bicolor",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pomacentridae Parma mccullochi",1,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pomacentridae Parma occidentalis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Pomacentridae Parma victoriae",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Scorpaenidae Scorpaena sumptuosa",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Scorpididae Scorpis aequipinnis",3,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Scorpididae Scorpis georgiana",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Serranidae Acanthistius serratus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Serranidae Caesioperca rasor",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Serranidae Epinephelides armatus",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Serranidae Hypoplectrodes nigroruber",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Serranidae Othos dentex",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Sphyraenidae Sphyraena novaehollandiae",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Sphyraenidae Sphyraena spp",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Terapontidae Pelsartia humeralis",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Tetraodontidae Omegophora armilla",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Tetraodontidae Omegophora cyanopunctata",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Tetraodontidae Omegophora spp",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Tetraodontidae Polyspina piosae",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Triakidae Furgaleus macki",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Trygonorrhinidae Trygonorrhina dumerilii",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"019","Unknown Unknown Unknown",0,"arid","abalone",8,15,45,85,40,2.82352941176471,0.392952623996688
"020","Aplodactylidae Aplodactylus westralis",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Aracanidae Caprichthys gymnura",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Arripidae Arripis georgianus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Aulopidae Latropiscis purpurissatus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Berycidae Centroberyx gerrardi",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Berycidae Centroberyx lineatus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Carangidae Pseudocaranx dinjerra",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Carangidae Pseudocaranx spp",77,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Carangidae Seriola dumerili",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Carangidae Seriola hippos",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Carangidae Seriola lalandi",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Carcharhinidae Carcharhinus altimus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Chaetodontidae Chelmonops curiosus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Cheilodactylidae Cheilodactylus nigripes",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Cheilodactylidae Dactylophora nigricans",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Cheilodactylidae Nemadactylus valenciennesi",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Dasyatidae Bathytoshia brevicaudata",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Delphinidae Delphinus delphis",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Dinolestidae Dinolestes lewini",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Diodontidae Diodon nicthemerus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Enoplosidae Enoplosus armatus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Gerreidae Parequula melbournensis",58,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Girellidae Girella tephraeops",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Girellidae Girella zebra",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Heterodontidae Heterodontus portusjacksoni",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Kyphosidae Kyphosus spp",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Kyphosidae Kyphosus sydneyanus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Achoerodus gouldii",1,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Austrolabrus maculatus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Bodianus frenchii",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Coris auricularis",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Dotalabrus alleni",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Heteroscarus acroptilus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Notolabrus parilus",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Olisthops cyanomelas",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Ophthalmolepis lineolatus",1,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Pictilabrus laticlavius",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Pictilabrus spp",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Pictilabrus viridis",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
"020","Labridae Pseudolabrus biserialis",0,"arid","octopus",14,0,0,0,0,1.33333333333333,0.487950036474267
